paper_id,method_id,method_structure,lineage,dataset,dataset_version,config_label,outcome,raw_score,random_ref,human_ref,env_steps,replay_ratio,batch_size,learning_rate,n_step,discount,hidden_dim,num_layers,imagination_horizon,num_simulations,model_params,n_seeds,eval_episodes,sticky_actions,data_augmentation,checkpoint_selection,source,value_type,notes
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,bankheist,atari100k,main,45.581,351.0,14.2,753.1,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Bank Heist; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 351.0, Std 10.9)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,battlezone,atari100k,main,33.052,13871.2,2360.0,37187.5,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: BattleZone; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 13871.2, Std 2068.5)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,boxing,atari100k,main,438.333,52.7,0.1,12.1,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Boxing; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 52.7, Std 7.0)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,breakout,atari100k,main,1431.944,414.1,1.7,30.5,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Breakout; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 414.1, Std 17.4)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,choppercommand,atari100k,main,4.657,1117.3,811.0,7387.8,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: ChopperCmd; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 1117.3, Std 234.8)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,crazyclimber,atari100k,main,292.068,83940.2,10780.5,35829.4,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Crazy Climber; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 83940.2, Std 13774.6)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,demonattack,atari100k,main,706.57,13003.9,152.1,1971.0,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Demon Attack; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 13003.9, Std 1151.5)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,freeway,atari100k,main,73.649,21.8,0.0,29.6,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Freeway; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 21.8, Std 0.0)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,frostbite,atari100k,main,5.413,296.3,65.2,4334.7,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Frostbite; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 296.3, Std 79.4)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,gopher,atari100k,main,139.343,3260.3,257.6,2412.5,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Gopher; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 3260.3, Std 557.2)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,hero,atari100k,main,27.816,9315.9,1027.0,30826.4,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Hero; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 9315.9, Std 2151.5)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,jamesbond,atari100k,main,178.232,517.0,29.0,302.8,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Jamesbond; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 517.0, Std 74.2)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,kangaroo,atari100k,main,22.531,724.1,52.0,3035.0,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Kangaroo; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 724.1, Std 212.1)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,krull,atari100k,main,380.824,5663.3,1598.0,2665.5,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Krull; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 5663.3, Std 724.1)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,kungfumaster,atari100k,main,136.518,30944.8,258.5,22736.3,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Kung Fu Master; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 30944.8, Std 4188.7)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,mspacman,atari100k,main,14.658,1281.2,307.3,6951.6,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Ms Pacman; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 1281.2, Std 130.4)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,pong,atari100k,main,115.581,20.1,-20.7,14.6,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Pong; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 20.1, Std 1.0)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,privateeye,atari100k,main,0.103,96.7,24.9,69571.3,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Private Eye; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 96.7, Std 4.7)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,qbert,atari100k,main,102.46,13781.9,163.9,13455.0,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Qbert; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; Table 10 lists Mean 14448.5 Std 881.7 for this game, which does NOT match Table 1 value 13781.9 -> std omitted"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,roadrunner,atari100k,main,226.461,17751.3,11.5,7845.0,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Road Runner; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 17751.3, Std 1989.2)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,seaquest,atari100k,main,2.457,1100.2,68.4,42054.7,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Seaquest; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 1100.2, Std 61.7)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,upndown,atari100k,main,149.92,17264.2,533.4,11693.2,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,3,32,missing,yes,missing,arXiv:2111.00210 Table 1 [EfficientZero] game as printed: Up N Down; refs ,derived_hns_from_reported_mean,"raw score; column 'Ours'; mean of 3 runs each evaluated over 32 seeds; std taken from Table 10 (Mean 17264.2, Std 6521.9)"
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,asterix,atari100k,no_aug,164.88,13884.0,210.0,8503.3,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,missing,32,missing,no,missing,arXiv:2111.00210 Table 8 [EfficientZero] game as printed: Asterix; refs ,derived_hns_from_reported_mean,raw score; seeds not stated
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,breakout,atari100k,no_aug,1262.153,365.2,1.7,30.5,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,missing,32,missing,no,missing,arXiv:2111.00210 Table 8 [EfficientZero] game as printed: Breakout; refs ,derived_hns_from_reported_mean,raw score; seeds not stated
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,demonattack,atari100k,no_aug,471.598,8730.0,152.1,1971.0,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,missing,32,missing,no,missing,arXiv:2111.00210 Table 8 [EfficientZero] game as printed: Demon Attack; refs ,derived_hns_from_reported_mean,raw score; seeds not stated
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,gopher,atari100k,no_aug,72.679,1823.75,257.6,2412.5,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,missing,32,missing,no,missing,arXiv:2111.00210 Table 8 [EfficientZero] game as printed: Gopher; refs ,derived_hns_from_reported_mean,raw score; seeds not stated
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,pong,atari100k,no_aug,98.017,13.9,-20.7,14.6,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,missing,32,missing,no,missing,arXiv:2111.00210 Table 8 [EfficientZero] game as printed: Pong; refs ,derived_hns_from_reported_mean,raw score; seeds not stated
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,qbert,atari100k,no_aug,106.252,14286.0,163.9,13455.0,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,missing,32,missing,no,missing,arXiv:2111.00210 Table 8 [EfficientZero] game as printed: Qbert; refs ,derived_hns_from_reported_mean,raw score; seeds not stated
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,seaquest,atari100k,no_aug,2.517,1125.0,68.4,42054.7,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,missing,32,missing,no,missing,arXiv:2111.00210 Table 8 [EfficientZero] game as printed: Seaquest; refs ,derived_hns_from_reported_mean,raw score; seeds not stated
2111.00210,EfficientZero,"[""predict@state"", ""simulate@trajectory"", ""train@latent""]",mcts_planning,upndown,atari100k,no_aug,141.997,16380.0,533.4,11693.2,100000,1.2,256,0.2,5,0.9974,missing,missing,not_applicable,50,missing,missing,32,missing,no,missing,arXiv:2111.00210 Table 8 [EfficientZero] game as printed: Up N Down; refs ,derived_hns_from_reported_mean,raw score; seeds not stated
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,alien,atari100k,main,2.786,420.0,227.8,7127.7,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Alien; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,amidar,atari100k,main,8.006,143.0,5.8,1719.5,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Amidar; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,assault,atari100k,main,250.577,1524.4,222.4,742.0,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Assault; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,asterix,atari100k,main,7.76,853.6,210.0,8503.3,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Asterix; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,bankheist,atari100k,main,5.265,53.1,14.2,753.1,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: BankHeist; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,battlezone,atari100k,main,30.763,13074.0,2360.0,37187.5,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: BattleZone; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,boxing,atari100k,main,583.333,70.1,0.1,12.1,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Boxing; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,breakout,atari100k,main,284.722,83.7,1.7,30.5,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Breakout; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,choppercommand,atari100k,main,11.465,1565.0,811.0,7387.8,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: ChopperCommand; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,crazyclimber,atari100k,main,193.796,59324.2,10780.5,35829.4,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: CrazyClimber; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,demonattack,atari100k,main,103.486,2034.4,152.1,1971.0,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: DemonAttack; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,freeway,atari100k,main,105.068,31.1,0.0,29.6,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Freeway; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,frostbite,atari100k,main,4.542,259.1,65.2,4334.7,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Frostbite; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,gopher,atari100k,main,91.814,2236.1,257.6,2412.5,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Gopher; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,hero,atari100k,main,20.17,7037.4,1027.0,30826.4,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Hero; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,jamesbond,atari100k,main,158.4,462.7,29.0,302.8,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Jamesbond; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,kangaroo,atari100k,main,26.356,838.2,52.0,3035.0,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Kangaroo; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,krull,atari100k,main,470.108,6616.4,1598.0,2665.5,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Krull; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,kungfumaster,atari100k,main,95.656,21759.8,258.5,22736.3,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: KungFuMaster; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,mspacman,atari100k,main,10.412,999.1,307.3,6951.6,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: MsPacman; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,pong,atari100k,main,100.0,14.6,-20.7,14.6,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Pong; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,privateeye,atari100k,main,0.108,100.0,24.9,69571.3,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: PrivateEye; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,qbert,atari100k,main,4.377,745.7,163.9,13455.0,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Qbert; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,roadrunner,atari100k,main,122.59,9614.6,11.5,7845.0,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: RoadRunner; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,seaquest,atari100k,main,1.412,661.3,68.4,42054.7,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: Seaquest; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2209.00588,IRIS,"[""collect experience@state"", ""correct@policy"", ""correct@state""]",world_model_imagination,upndown,atari100k,main,26.997,3546.2,533.4,11693.2,100000,1,64,0.0001,not_applicable,0.995,256,10,20,not_applicable,missing,5,100,missing,missing,last,arXiv:2209.00588 Table 1 [IRIS] game as printed: UpNDown; refs ,derived_hns_from_reported_mean,raw return; column 'IRIS (ours)'; mean over 5 runs x 100 episodes at end of training; no std in table
2303.07109,TWM,"[""aggregate@latent"", ""encode@input"", ""predict@latent"", ""reconstruct@latent"", ""sample@latent""]",world_model_imagination,alien,atari100k,main,6.475,674.6,227.8,7127.7,100000,missing,100,0.0001,not_applicable,0.99,256,10,15,not_applicable,21.6,5,100,missing,missing,last,arXiv:2303.07109 Table 1 [TWM] game as printed: Alien; refs ,derived_hns_from_reported_mean,raw score; column 'TWM (ours)'; mean of 5 runs x 100 episodes at end of training; no std in table
2303.07109,TWM,"[""aggregate@latent"", ""encode@input"", ""predict@latent"", ""reconstruct@latent"", ""sample@latent""]",world_model_imagination,amidar,atari100k,main,6.769,121.8,5.8,1719.5,100000,missing,100,0.0001,not_applicable,0.99,256,10,15,not_applicable,21.6,5,100,missing,missing,last,arXiv:2303.07109 Table 1 [TWM] game as printed: Amidar; refs ,derived_hns_from_reported_mean,raw score; column 'TWM (ours)'; mean of 5 runs x 100 episodes at end of training; no std in table
2303.07109,TWM,"[""aggregate@latent"", ""encode@input"", ""predict@latent"", ""reconstruct@latent"", ""sample@latent""]",world_model_imagination,assault,atari100k,main,88.568,682.6,222.4,742.0,100000,missing,100,0.0001,not_applicable,0.99,256,10,15,not_applicable,21.6,5,100,missing,missing,last,arXiv:2303.07109 Table 1 [TWM] game as printed: Assault; refs ,derived_hns_from_reported_mean,raw score; column 'TWM (ours)'; mean of 5 runs x 100 episodes at end of training; no std in table
2303.07109,TWM,"[""aggregate@latent"", ""encode@input"", ""predict@latent"", ""reconstruct@latent"", ""sample@latent""]",world_model_imagination,asterix,atari100k,main,10.932,1116.6,210.0,8503.3,100000,missing,100,0.0001,not_applicable,0.99,256,10,15,not_applicable,21.6,5,100,missing,missing,last,arXiv:2303.07109 Table 1 [TWM] game as printed: Asterix; refs ,derived_hns_from_reported_mean,raw score; column 'TWM (ours)'; mean of 5 runs x 100 episodes at end of training; no std in table
2303.07109,TWM,"[""aggregate@latent"", ""encode@input"", ""predict@latent"", ""reconstruct@latent"", ""sample@latent""]",world_model_imagination,bankheist,atari100k,main,61.24,466.7,14.2,753.1,100000,missing,100,0.0001,not_applicable,0.99,256,10,15,not_applicable,21.6,5,100,missing,missing,last,arXiv:2303.07109 Table 1 [TWM] game as printed: BankHeist; refs ,derived_hns_from_reported_mean,raw score; column 'TWM (ours)'; mean of 5 runs x 100 episodes at end of training; no std in table
