paper_id,method_id,method_structure,lineage,dataset,dataset_version,config_label,outcome,outcome_std,batch_size,learning_rate,training_steps,hidden_dim,num_layers,discount,planning_horizon,context_length,denoising_steps,guidance_scale,num_candidates,num_q_networks,model_rollout_length,expectile_tau,n_seeds,sampler,checkpoint_selection,critic_layernorm,policy_extraction,base_learner,discretization,source,value_type,notes
2103.08050,FisherBRC,"[""approximate@distribution"", ""correct@parameter"", ""regularize@gradient"", ""train@parameter""]",behavior_regularized_actor_critic,halfcheetah-medium-expert,unknown,main,93.3,10.2,missing,missing,1000000,256,3,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,5,not_applicable,last,missing,missing,missing,missing,arXiv:2103.08050 Table 1 [F-BRC] dataset as printed: halfcheetah-medium-expert,reported_mean_over_seeds,"column 'F-BRC (Ours)' (last column); normalized return at end of training, 5 seeds x 10 episodes."
2103.08050,FisherBRC,"[""approximate@distribution"", ""correct@parameter"", ""regularize@gradient"", ""train@parameter""]",behavior_regularized_actor_critic,walker2d-medium-expert,unknown,main,105.2,3.9,missing,missing,1000000,256,3,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,5,not_applicable,last,missing,missing,missing,missing,arXiv:2103.08050 Table 1 [F-BRC] dataset as printed: walker2d-medium-expert,reported_mean_over_seeds,"column 'F-BRC (Ours)' (last column); normalized return at end of training, 5 seeds x 10 episodes."
2103.08050,FisherBRC,"[""approximate@distribution"", ""correct@parameter"", ""regularize@gradient"", ""train@parameter""]",behavior_regularized_actor_critic,hopper-medium-expert,unknown,main,112.4,0.3,missing,missing,1000000,256,3,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,5,not_applicable,last,missing,missing,missing,missing,arXiv:2103.08050 Table 1 [F-BRC] dataset as printed: hopper-medium-expert,reported_mean_over_seeds,"column 'F-BRC (Ours)' (last column); normalized return at end of training, 5 seeds x 10 episodes."
2103.08050,FisherBRC,"[""approximate@distribution"", ""correct@parameter"", ""regularize@gradient"", ""train@parameter""]",behavior_regularized_actor_critic,halfcheetah-medium-replay,unknown,main,43.2,1.5,missing,missing,1000000,256,3,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,5,not_applicable,last,missing,missing,missing,missing,arXiv:2103.08050 Table 1 [F-BRC] dataset as printed: halfcheetah-mixed,reported_mean_over_seeds,"column 'F-BRC (Ours)' (last column); normalized return at end of training, 5 seeds x 10 episodes. Dataset printed as '-mixed' (v0-era D4RL naming); paper does not state its mapping to medium-replay."
2103.08050,FisherBRC,"[""approximate@distribution"", ""correct@parameter"", ""regularize@gradient"", ""train@parameter""]",behavior_regularized_actor_critic,hopper-medium-replay,unknown,main,35.6,1.0,missing,missing,1000000,256,3,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,5,not_applicable,last,missing,missing,missing,missing,arXiv:2103.08050 Table 1 [F-BRC] dataset as printed: hopper-mixed,reported_mean_over_seeds,"column 'F-BRC (Ours)' (last column); normalized return at end of training, 5 seeds x 10 episodes. Dataset printed as '-mixed' (v0-era D4RL naming); paper does not state its mapping to medium-replay."
2103.08050,FisherBRC,"[""approximate@distribution"", ""correct@parameter"", ""regularize@gradient"", ""train@parameter""]",behavior_regularized_actor_critic,walker2d-medium-replay,unknown,main,41.8,7.9,missing,missing,1000000,256,3,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,5,not_applicable,last,missing,missing,missing,missing,arXiv:2103.08050 Table 1 [F-BRC] dataset as printed: walker2d-mixed,reported_mean_over_seeds,"column 'F-BRC (Ours)' (last column); normalized return at end of training, 5 seeds x 10 episodes. Dataset printed as '-mixed' (v0-era D4RL naming); paper does not state its mapping to medium-replay."
2011.07213,PLAS,"[""encode@latent"", ""intervene@action"", ""project@action"", ""reconstruct@action""]",behavior_regularized_actor_critic,walker2d-medium-expert,unknown,main,89.6,,100,0.0001,500000,400,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2011.07213 Table 3 [PLAS] dataset as printed: walker2d-medium-expert,reported_mean_over_seeds,
2011.07213,PLAS,"[""encode@latent"", ""intervene@action"", ""project@action"", ""reconstruct@action""]",behavior_regularized_actor_critic,halfcheetah-medium-expert,unknown,main,96.6,,100,0.0001,500000,400,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2011.07213 Table 3 [PLAS] dataset as printed: halfcheetah-medium-expert,reported_mean_over_seeds,
2011.07213,PLAS,"[""encode@latent"", ""intervene@action"", ""project@action"", ""reconstruct@action""]",behavior_regularized_actor_critic,walker2d-medium-replay,unknown,main,30.2,,100,0.0001,500000,400,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2011.07213 Table 3 [PLAS] dataset as printed: walker2d-medium-replay,reported_mean_over_seeds,
2011.07213,PLAS,"[""encode@latent"", ""intervene@action"", ""project@action"", ""reconstruct@action""]",behavior_regularized_actor_critic,hopper-medium-replay,unknown,main,27.9,,100,0.0001,500000,400,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2011.07213 Table 3 [PLAS] dataset as printed: hopper-medium-replay,reported_mean_over_seeds,
2011.07213,PLAS,"[""encode@latent"", ""intervene@action"", ""project@action"", ""reconstruct@action""]",behavior_regularized_actor_critic,halfcheetah-medium-replay,unknown,main,43.9,,100,0.0001,500000,400,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2011.07213 Table 3 [PLAS] dataset as printed: halfcheetah-medium-replay,reported_mean_over_seeds,
2011.07213,PLAS,"[""encode@latent"", ""intervene@action"", ""project@action"", ""reconstruct@action""]",behavior_regularized_actor_critic,walker2d-medium,unknown,main,44.6,,100,0.0001,500000,400,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2011.07213 Table 3 [PLAS] dataset as printed: walker2d-medium,reported_mean_over_seeds,
2011.07213,PLAS,"[""encode@latent"", ""intervene@action"", ""project@action"", ""reconstruct@action""]",behavior_regularized_actor_critic,hopper-medium,unknown,main,32.9,,100,0.0001,500000,400,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2011.07213 Table 3 [PLAS] dataset as printed: hopper-medium,reported_mean_over_seeds,
2011.07213,PLAS,"[""encode@latent"", ""intervene@action"", ""project@action"", ""reconstruct@action""]",behavior_regularized_actor_critic,halfcheetah-medium,unknown,main,39.3,,100,0.0001,500000,400,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2011.07213 Table 3 [PLAS] dataset as printed: halfcheetah-medium,reported_mean_over_seeds,
2011.07213,PLAS,"[""encode@latent"", ""intervene@action"", ""project@action"", ""reconstruct@action""]",behavior_regularized_actor_critic,walker2d-random,unknown,main,3.1,,100,0.0001,500000,400,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2011.07213 Table 3 [PLAS] dataset as printed: walker2d-random,reported_mean_over_seeds,paper notes 'all the experiments for walker2d-random are unstable' (Appendix C)
2011.07213,PLAS,"[""encode@latent"", ""intervene@action"", ""project@action"", ""reconstruct@action""]",behavior_regularized_actor_critic,hopper-random,unknown,main,10.5,,100,0.0001,500000,400,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2011.07213 Table 3 [PLAS] dataset as printed: hopper-random,reported_mean_over_seeds,
2011.07213,PLAS,"[""encode@latent"", ""intervene@action"", ""project@action"", ""reconstruct@action""]",behavior_regularized_actor_critic,halfcheetah-random,unknown,main,25.8,,100,0.0001,500000,400,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,3,not_applicable,missing,missing,missing,missing,missing,arXiv:2011.07213 Table 3 [PLAS] dataset as printed: halfcheetah-random,reported_mean_over_seeds,
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,halfcheetah-medium,v2,easy_bcq,52.6,0.1,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,easy_bcq,missing,missing,arXiv:2106.08909 Table 1 [One-step Easy BCQ] dataset as printed: halfcheetah-m,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,walker2d-medium,v2,easy_bcq,86.9,0.4,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,easy_bcq,missing,missing,arXiv:2106.08909 Table 1 [One-step Easy BCQ] dataset as printed: walker2d-m,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,hopper-medium,v2,easy_bcq,69.7,2.1,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,easy_bcq,missing,missing,arXiv:2106.08909 Table 1 [One-step Easy BCQ] dataset as printed: hopper-m,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,halfcheetah-medium-expert,v2,easy_bcq,77.0,0.9,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,easy_bcq,missing,missing,arXiv:2106.08909 Table 1 [One-step Easy BCQ] dataset as printed: halfcheetah-m-e,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,walker2d-medium-expert,v2,easy_bcq,111.8,0.2,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,easy_bcq,missing,missing,arXiv:2106.08909 Table 1 [One-step Easy BCQ] dataset as printed: walker2d-m-e,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,hopper-medium-expert,v2,easy_bcq,81.4,1.9,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,easy_bcq,missing,missing,arXiv:2106.08909 Table 1 [One-step Easy BCQ] dataset as printed: hopper-m-e,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,halfcheetah-medium-replay,v2,easy_bcq,38.4,0.3,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,easy_bcq,missing,missing,arXiv:2106.08909 Table 1 [One-step Easy BCQ] dataset as printed: halfcheetah-m-re,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,walker2d-medium-replay,v2,easy_bcq,66.4,2.0,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,easy_bcq,missing,missing,arXiv:2106.08909 Table 1 [One-step Easy BCQ] dataset as printed: walker2d-m-re,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,hopper-medium-replay,v2,easy_bcq,77.3,2.7,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,easy_bcq,missing,missing,arXiv:2106.08909 Table 1 [One-step Easy BCQ] dataset as printed: hopper-m-re,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,halfcheetah-random,v2,easy_bcq,5.4,0.1,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,easy_bcq,missing,missing,arXiv:2106.08909 Table 1 [One-step Easy BCQ] dataset as printed: halfcheetah-r,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,walker2d-random,v2,easy_bcq,4.2,0.2,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,easy_bcq,missing,missing,arXiv:2106.08909 Table 1 [One-step Easy BCQ] dataset as printed: walker2d-r,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,hopper-random,v2,easy_bcq,6.7,0.1,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,easy_bcq,missing,missing,arXiv:2106.08909 Table 1 [One-step Easy BCQ] dataset as printed: hopper-r,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,halfcheetah-medium,v2,rev_kl,55.6,0.2,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,rev_kl,missing,missing,arXiv:2106.08909 Table 1 [One-step Rev. KL Reg] dataset as printed: halfcheetah-m,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,walker2d-medium,v2,rev_kl,85.6,0.4,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,rev_kl,missing,missing,arXiv:2106.08909 Table 1 [One-step Rev. KL Reg] dataset as printed: walker2d-m,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,hopper-medium,v2,rev_kl,83.3,1.4,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,rev_kl,missing,missing,arXiv:2106.08909 Table 1 [One-step Rev. KL Reg] dataset as printed: hopper-m,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,halfcheetah-medium-expert,v2,rev_kl,93.5,0.1,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,rev_kl,missing,missing,arXiv:2106.08909 Table 1 [One-step Rev. KL Reg] dataset as printed: halfcheetah-m-e,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,walker2d-medium-expert,v2,rev_kl,110.9,0.1,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,rev_kl,missing,missing,arXiv:2106.08909 Table 1 [One-step Rev. KL Reg] dataset as printed: walker2d-m-e,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,hopper-medium-expert,v2,rev_kl,102.1,1.3,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,rev_kl,missing,missing,arXiv:2106.08909 Table 1 [One-step Rev. KL Reg] dataset as printed: hopper-m-e,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,halfcheetah-medium-replay,v2,rev_kl,42.4,0.1,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,rev_kl,missing,missing,arXiv:2106.08909 Table 1 [One-step Rev. KL Reg] dataset as printed: halfcheetah-m-re,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,walker2d-medium-replay,v2,rev_kl,71.6,3.1,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,rev_kl,missing,missing,arXiv:2106.08909 Table 1 [One-step Rev. KL Reg] dataset as printed: walker2d-m-re,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,hopper-medium-replay,v2,rev_kl,71.0,8.1,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,rev_kl,missing,missing,arXiv:2106.08909 Table 1 [One-step Rev. KL Reg] dataset as printed: hopper-m-re,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,halfcheetah-random,v2,rev_kl,6.9,1.0,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,rev_kl,missing,missing,arXiv:2106.08909 Table 1 [One-step Rev. KL Reg] dataset as printed: halfcheetah-r,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,walker2d-random,v2,rev_kl,6.1,0.3,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,rev_kl,missing,missing,arXiv:2106.08909 Table 1 [One-step Rev. KL Reg] dataset as printed: walker2d-r,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,hopper-random,v2,rev_kl,7.8,0.3,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,rev_kl,missing,missing,arXiv:2106.08909 Table 1 [One-step Rev. KL Reg] dataset as printed: hopper-r,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,halfcheetah-medium,v2,exp_weight,48.6,0.0,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,exp_weight,missing,missing,arXiv:2106.08909 Table 1 [One-step Exp. Weight] dataset as printed: halfcheetah-m,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,walker2d-medium,v2,exp_weight,80.3,1.1,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,exp_weight,missing,missing,arXiv:2106.08909 Table 1 [One-step Exp. Weight] dataset as printed: walker2d-m,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,hopper-medium,v2,exp_weight,56.7,0.8,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,exp_weight,missing,missing,arXiv:2106.08909 Table 1 [One-step Exp. Weight] dataset as printed: hopper-m,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,halfcheetah-medium-expert,v2,exp_weight,91.7,0.9,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,exp_weight,missing,missing,arXiv:2106.08909 Table 1 [One-step Exp. Weight] dataset as printed: halfcheetah-m-e,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
2106.08909,OneStepRL,"[""evaluate@value"", ""improve@policy""]",behavior_regularized_actor_critic,walker2d-medium-expert,v2,exp_weight,112.9,0.2,512,0.0001,100000,1024,2,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,missing,not_applicable,not_applicable,10,not_applicable,last,missing,exp_weight,missing,missing,arXiv:2106.08909 Table 1 [One-step Exp. Weight] dataset as printed: walker2d-m-e,reported_mean_over_seeds,"Dataset printed abbreviated; caption: 'We use m for medium, m-e for medium-expert, m-re for medium-replay, r for random'. ± is standard error over 10 seeds (not std). Hyperparameter chosen per dataset from sweep by online evaluation; chosen value not reported. std field holds standard error."
